IT13397910962_25009149.pdf;21511249;PV;001;29,98;24,58;,00;5,40;IM22;EUR;24/10/25;
20029723_25009450.pdf;21511558;PL;001;1935,00;,00;1935,00;,00;NOIVA;EUR;30/10/25;
20018797_25009296.pdf;21511355;PL;001;2801,82;2801,82;,00;,00;IM40;EUR;27/10/25;
20016841_25009376.pdf;21511493;PD;001;-717,99;-717,99;,00;,00;IM40;EUR;30/10/25;
20016841_25009376.pdf;21511493;PD;002;-240,00;-240,00;,00;,00;IM41;EUR;30/10/25;
IT02121151001_25009007.pdf;21510998;PV;001;126,96;126,96;,00;,00;IM4;EUR;20/10/25;
IT02121151001_25009007.pdf;21510998;PV;002;2,00;2,00;,00;,00;IM66;EUR;20/10/25;
20019331_25009521.pdf;21511656;PL;001;9405,00;9405,00;,00;,00;IM40;EUR;31/10/25;
20019331_25009521.pdf;21511656;PL;002;943,40;943,40;,00;,00;IM40;EUR;31/10/25;
20010809_25009241.pdf;21511301;PV;001;40,00;40,00;,00;,00;IM87;EUR;27/10/25;
IT00754800159_25009156.pdf;21511263;PV;001;5662,63;5662,63;,00;,00;IM64;EUR;27/10/25;
IT00754800159_25009156.pdf;21511263;PV;002;788,08;645,97;,00;142,11;IM22;EUR;27/10/25;
IT00754800159_25009156.pdf;21511263;PV;003;291,89;291,89;,00;,00;IM66;EUR;27/10/25;
IT01032450072_25007870.pdf;21509672;PV;001;103503,77;94094,34;,00;9409,43;IM10;EUR;17/09/25;
20018797_25009298.pdf;21511359;PL;001;727,16;727,16;,00;,00;IM40;EUR;27/10/25;
IT00903900132_25009481.pdf;21511606;PV;001;2439,25;2439,25;,00;,00;IM63;EUR;31/10/25;
IT00903900132_25009481.pdf;21511606;PV;002;2,00;2,00;,00;,00;IM66;EUR;31/10/25;
20029723_25009428.pdf;21511544;PL;001;1060,00;,00;1060,00;,00;NOIVA;EUR;30/10/25;
IT02690180365_25009264.pdf;21511284;PV;001;652,50;652,50;,00;,00;IM63;EUR;27/10/25;
IT02690180365_25009264.pdf;21511284;PV;002;2,00;2,00;,00;,00;IM66;EUR;27/10/25;
